Date,Close,High,Low,Open,Volume
2026-01-08,313.5917053222656,329.2593143184022,309.43294176843426,329.2593143184022,5771700
2026-01-09,320.7224426269531,321.43051873724875,314.3397140015223,316.2545173715261,3508000
2026-01-12,323.2955017089844,323.6644986923148,318.5483329963531,319.3362103394308,4125300
2026-01-13,326.34722900390625,327.2048943372919,324.1232340107732,324.67173807884546,2783900
2026-01-14,318.0197448730469,325.41971048994856,315.5065237361564,323.9437226453613,3923600
2026-01-15,319.0768737792969,323.5747165177749,317.0922521065131,319.7251141333734,4044900
2026-01-16,324.242919921875,324.6717526077579,317.84025617956263,320.85209817830525,4109700
2026-01-20,311.49737548828125,323.0062517673434,308.82461281100126,320.8819931435597,10372200
2026-01-21,317.6407775878906,319.46582737686975,309.8219313302649,312.21545072582376,9783900
2026-01-22,294.20416259765625,309.1636962890625,294.04459058605136,305.0448331430554,13939000
2026-01-23,293.07720947265625,298.303063561442,289.28747306915125,296.19877040753386,7780200
2026-01-26,294.2640075683594,297.9241203183446,289.6564759158863,292.20956731150125,7844800
2026-01-27,296.6675109863281,299.81898984906604,293.8052583071841,294.71280703585785,7452200
2026-01-28,291.69097900390625,297.46533723615465,290.36454994053145,296.19877430943393,7541300
2026-01-29,298.0537414550781,298.3828682475336,289.54675431932645,292.5087432751761,6149900
2026-01-30,305.9623718261719,306.7701842297641,295.5804515469404,296.19877408448014,7427800
2026-02-02,307.8771667480469,308.8246160524838,300.2079100687073,304.77557138291496,6727200
2026-02-03,309.0938720703125,311.5871276391085,304.1871621546613,309.0540018945908,4588100
2026-02-04,307.5081787109375,310.9389009593701,301.18528596249786,309.17368689568383,6591900
2026-02-05,305.5434875488281,308.39578782963065,301.6839326846185,305.8825666639131,4461900
2026-02-06,320.134033203125,322.3081448780506,309.38311579770107,309.8518490886484,5800600
2026-02-09,315.8855285644531,323.61462158034607,315.53649709903345,320.1739468215189,4706400
2026-02-10,315.4765930175781,319.20652395908144,315.02782528661714,316.084963188767,4610600
2026-02-11,312.8836364746094,320.91190717246764,311.9162521036841,318.58820639109973,5241100
2026-02-12,312.0459289550781,324.0035737046292,310.81923617843273,316.92272133978906,6163900
2026-02-13,314.5591125488281,325.7986981720331,312.6841794120894,314.3696226827588,4393400
2026-02-17,326.1976013183594,329.50865203983255,313.65155260564313,314.15020372266326,5863600
2026-02-18,328.69085693359375,330.8949167844038,325.6191794439778,329.45879913243436,3988900
2026-02-19,333.8369445800781,334.97388375111785,324.69170001448356,327.15503778315366,4456700
2026-02-20,342.2940673828125,343.37114038329275,335.88142144607536,337.915896050899,5035400
2026-02-23,338.0754699707031,342.35390501829863,336.09084829128926,341.22694863955155,5045100
2026-02-24,344.70758056640625,345.86442444798075,329.8278169026887,337.0682413186596,6171900
2026-02-25,341.9649963378906,347.5399124787865,337.7463967005345,344.6776293449701,5030300
