Date,close,open,high,low,volume
2021-04-28,901.7184130880823,906.2995399608012,893.729645559396,901.4701538085938,17122437
2021-04-29,913.024618984416,922.7737059327088,905.9837012820784,913.543701171875,17412606
2021-04-30,906.5252433975188,918.9371927131187,897.0696030939774,900.2064208984375,19828769
2021-05-03,887.3431167617707,893.2106078294329,877.0073762854873,884.206298828125,23640186
2021-05-04,880.1216239409943,888.1555786981006,862.5192105636345,865.0466918945312,21849830
2021-05-05,868.0932764991574,874.9311213941457,861.1876811156937,866.6264038085938,12393609
2021-05-06,867.4162254267926,873.3514068231331,860.533193830387,871.5460205078125,14624666
2021-05-07,874.5925710719168,882.6716523308811,869.2892898861305,871.884521484375,12288548
2021-05-10,875.1568754240988,878.677334300937,867.010102487007,869.379638671875,13941237
2021-05-11,864.3245797004668,874.9537063750458,862.0678019203975,872.5164794921875,13478264
2021-05-12,871.1399999928965,872.4037408344351,860.7139440509707,863.4896850585938,13177961
2021-05-14,870.2146050700743,876.5108642766377,860.2625054108522,874.3895874023438,13291616
2021-05-17,874.3895996285223,886.1922131252846,871.2752855358857,884.7930908203125,11873078
2021-05-18,894.1133042302491,903.8623311241566,890.2768357355067,897.2501220703125,12064918
2021-05-19,893.661980396703,910.113531677034,890.0512670062741,901.357421875,16317002
2021-05-20,901.7410386469028,907.6085298258828,894.1133478678807,896.0992431640625,11422532
2021-05-21,899.078026470791,907.0216665569668,896.3699768469676,903.8397216796876,10785605
2021-05-24,906.2995151967816,907.1119838096188,894.5645936578591,896.2119750976562,8551760
2021-05-25,901.0640055897504,901.3348284850034,884.6350781454706,886.0568237304688,14780102
2021-05-26,891.4051749417887,893.4362569865272,887.0271801611135,889.1710205078125,7480204
2021-05-27,889.283937975624,899.5294239766795,885.6506014850115,891.9017333984375,26819294
2021-05-28,898.1754320907405,950.0800090423912,898.1754320907405,945.476318359375,56469931
2021-05-31,948.7259715836556,989.2115769657272,941.0757172389948,975.0393676757812,59124142
2021-06-01,977.6120928456976,993.8605124616367,968.8108556050526,978.9210205078124,28013832
2021-06-02,973.549962377112,997.2455637461188,973.549962377112,993.52197265625,24630162
2021-06-03,1002.4359457378656,1015.5249829566308,991.197541606595,997.313232421875,23974257
2021-06-04,999.637561927722,1000.3822800699458,985.848994497218,988.669921875,14468646
2021-06-07,993.8604245557927,1011.9141694726092,986.1875471509084,1005.3245239257812,16336573
2021-06-08,1004.9636453912932,1005.2118450214822,992.1228662072214,999.5474853515624,9674735
2021-06-09,1001.5332651004172,1002.4359284900112,973.9786921208428,981.6741333007812,11409161
2021-06-10,989.9789185964416,1006.498161161006,982.8251227181646,985.2849731445312,14155653
2021-06-11,988.6745196444148,1009.1011338517072,987.4063134106076,1002.375244140625,13762778
2021-06-14,1003.2131430271446,1022.8018129970552,994.1773836624808,1016.75537109375,20332436
2021-06-15,1024.047443811423,1030.3429509893165,1014.6719900296,1019.0653076171876,15174215
2021-06-16,1016.755357809192,1017.7290947897936,999.06887753641,1001.6731567382812,10797349
2021-06-17,996.419402245226,1012.271561363534,987.315775310826,1003.507568359375,15745975
2021-06-18,1007.9687553467284,1012.2715036865906,989.3311797612216,1008.0366821289062,29369026
2021-06-21,998.0046654296644,1017.932970919022,996.4873942658088,1013.2905883789062,12186448
2021-06-22,1020.877007795391,1024.047523693767,1005.1834033496904,1008.0820922851562,12871913
2021-06-23,1019.0653658677556,1019.3370730246654,997.1894056266616,998.8425903320312,16653951
2021-06-24,999.5218896905816,1003.031979258628,969.2443347205036,975.3587036132812,91461975
2021-06-25,975.3587188779936,975.3587188779936,942.567453114288,953.14306640625,55355022
2021-06-28,961.0918688993542,963.1299720367884,942.5222185353294,944.7868041992188,20277042
2021-06-29,946.3720075153032,955.2039275943256,943.9262837366044,945.60205078125,27144063
2021-06-30,949.4291224770184,961.3861531398233,947.0739679222726,955.951171875,19762858
2021-07-01,959.280142195751,961.6126545352092,948.863024683412,950.1991577148438,12534407
2021-07-02,949.7688855828178,966.0286658416348,947.9345627995748,964.284912109375,14086620
2021-07-05,967.6364952540456,975.3814069298204,965.3945518663344,973.8641357421876,11702287
2021-07-06,971.4863144110956,973.27529270376,960.2765977537204,962.3599853515624,10070124
2021-07-07,963.6961219133112,963.6961219133112,950.2218196134942,955.679443359375,10454892
2021-07-08,958.8045791709612,958.8045791709612,942.5221577829742,947.7760009765624,11185460
2021-07-09,945.6925548959384,947.3683817256788,935.7736870853544,938.0835571289062,9037675
2021-07-12,941.9559723923292,951.8069732106676,939.5781755914344,943.9262084960938,8585292
2021-07-13,951.1276138236502,952.5090313833668,945.7152147930674,950.9917602539062,6717133
2021-07-14,951.2861518765444,954.2301252196338,942.6354298484742,944.7868041992188,8532544
2021-07-15,948.8630578642602,948.8630578642602,941.3899132919198,943.1336669921876,9448356
2021-07-16,945.5793426478568,957.8081403899708,945.5114158643192,956.7437744140624,8828185
2021-07-19,951.1276470202398,961.99767008388,947.6175572445412,950.652099609375,8354449
2021-07-20,950.9011562369292,954.7509997157346,943.8809767465054,948.3195190429688,6741464
2021-07-22,959.732973054446,961.9522739144624,950.2896532195612,960.5029296875,7972397
2021-07-23,966.7306251488294,966.7306251488294,952.0560439551456,953.709228515625,9937030
2021-07-26,954.750983452507,960.6388700312618,938.0382987131832,940.642578125,12389668
2021-07-27,940.6199818363403,943.745093323196,924.8584510240972,930.746337890625,10824523
2021-07-28,932.1050710097164,932.1050710097164,913.195727404786,922.7523193359376,12897848
2021-07-29,930.2933070796136,939.5328466147575,925.4923692829198,929.95361328125,13765738
2021-07-30,932.1050565925412,936.6115854453042,919.9215431668896,921.8238525390624,11350608
2021-08-02,930.429323008648,941.7975357253354,924.4734496016514,938.6724243164062,10925104
2021-08-03,946.5984882609037,947.051393415347,934.9132237953986,945.5794067382812,11817299
2021-08-04,948.5912889902256,957.468493410625,945.239695070289,952.8261108398438,13169800
2021-08-05,957.6043762856964,975.9475444073933,953.0525626247831,966.64013671875,21252078
2021-08-06,964.6925186544,972.3921457790564,941.5031281309346,946.168212890625,16620987
2021-08-09,942.5221349162108,946.507831687124,935.9548011334764,940.7783813476562,7494143
2021-08-10,942.9750161589805,957.0154935941664,939.2384442496344,945.7151489257812,11919198
2021-08-11,949.7461759426324,960.1859355324892,943.6091647712292,958.9630737304688,9184963
2021-08-12,962.4052906590396,962.9941092821113,953.3922326146494,955.88330078125,8137612
2021-08-13,958.9630848706248,973.7282353115996,955.181228214771,971.8032836914062,12780901
2021-08-16,973.4792246486534,997.7782674925407,963.8773472841932,984.4171752929688,21935444
2021-08-17,982.31104758478,989.716205298415,972.7997402220516,980.2276000976562,12658169
2021-08-18,984.6435653646352,990.4408829212672,974.9511198541776,984.0321044921876,10075860
2021-08-20,970.6031001945056,983.7377088016336,967.8856094241048,972.98095703125,9426282
2021-08-23,984.6436123486905,984.6436123486905,965.756910089194,979.3671264648438,9854395
2021-08-24,980.5898634682652,992.7960183818576,976.309757502392,989.0368041992188,11864472
2021-08-25,989.8068486851396,1005.4778098902966,987.4063495975512,997.5969848632812,13380559
2021-08-26,1000.0427614622416,1016.7554463089576,998.6839861429404,1010.2107543945312,18589616
2021-08-27,1013.1773175448564,1015.7816567389564,1003.6887127626728,1008.8292846679688,10480636
2021-08-30,1019.065142199232,1030.7731064450631,1013.0866276567324,1028.2366943359375,14027062
2021-08-31,1031.2488192815088,1034.351288521445,1015.55521517705,1022.7566528320312,26485463
2021-09-01,1029.4825691995866,1038.4956282529236,1024.9533974079704,1026.810302734375,11145486
2021-09-02,1021.32994830324,1045.2440116453542,1021.32994830324,1039.1749267578125,9956770
2021-09-03,1046.2404503177634,1084.738529222682,1042.8436314734115,1081.7945556640625,30664428
2021-09-06,1092.891091235902,1123.2366380009644,1092.4381261377828,1098.597900390625,33641710
2021-09-07,1100.5904921516135,1113.272195169168,1092.4379602260194,1105.52734375,17349882
2021-09-08,1110.554838373318,1111.4606486919852,1090.0149514607642,1101.2020263671875,14301651
2021-09-09,1099.6395643758528,1104.1460938907833,1094.295151259694,1098.597900390625,8963249
2021-09-13,1101.949327153265,1101.949327153265,1072.5323557228828,1074.1175537109375,16311160
2021-09-14,1075.6799942004577,1084.2853708994928,1071.6036685532945,1072.71337890625,8908356
2021-09-15,1072.7359589929415,1085.0779069197367,1072.7359589929415,1077.174560546875,9071075
2021-09-16,1078.6466838742622,1103.6476943262978,1072.0567074838173,1099.7752685546875,13448882
2021-09-17,1107.8371172912175,1112.2983612101125,1075.9516645338,1082.7227783203125,34882133
2021-09-20,1074.3664868663025,1095.3139316833478,1073.415392150155,1084.4439697265625,11779819
2021-09-21,1089.2676895218028,1094.5215333838828,1079.7563812162018,1089.1318359375,9915736
2021-09-22,1090.6263219107966,1106.025455452025,1086.210362198153,1100.8170166015625,10995912
2021-09-23,1108.4711801776828,1130.9358947742098,1107.6106545484265,1127.72021484375,15748397
2021-09-24,1133.9026086017536,1134.763134305946,1119.613065939266,1124.459228515625,15192163
2021-09-27,1126.4069614315592,1145.837138258342,1121.1078331879216,1143.36865234375,15373834
2021-09-28,1147.693941457503,1161.689135216267,1138.092065214608,1154.0574951171875,18035258
2021-09-29,1163.9991145771864,1163.9991145771864,1141.3758992926414,1144.90869140625,9719875
2021-09-30,1143.617767070168,1147.965800183617,1132.4533348800387,1141.013427734375,13590654
2021-10-01,1133.1779894261922,1150.320936930379,1130.0302358504632,1143.0289306640625,8958928
2021-10-04,1156.2992503109058,1166.1954743424071,1149.0751720923313,1157.7259521484375,10918552
2021-10-05,1157.2506571555696,1183.021746414647,1153.7405072590436,1181.7535400390625,13533634
2021-10-06,1186.6222902143545,1186.6222902143545,1155.4389825506437,1159.4019775390625,10258881
2021-10-07,1175.3219190109808,1177.0204479976474,1162.9573276219362,1165.0860595703125,6336665
2021-10-08,1170.906015220909,1215.812929031673,1169.207605953432,1209.8570556640625,15772493
2021-10-11,1223.5124154081875,1231.9366542030143,1198.1263679197398,1201.4326171875,14768666
2021-10-12,1197.9678831315707,1215.1787568517786,1196.269354160262,1208.2943115234375,6682011
2021-10-13,1213.3672280920266,1231.7104576573963,1208.9739099022918,1220.59130859375,9959762
2021-10-14,1223.0369280495506,1230.7818997818822,1217.081054491215,1223.0595703125,8623469
2021-10-18,1208.6567177514992,1243.2596035729457,1205.8033136478314,1226.320556640625,13594479
2021-10-19,1233.6577079515855,1246.1356302424738,1226.5016753447112,1237.3037109375,8833409
2021-10-20,1242.2406818392346,1242.2406818392346,1219.0286485058557,1223.0595703125,12710570
2021-10-21,1235.2883536749923,1235.5600608138357,1179.0358711096487,1187.7772216796875,20831669
2021-10-22,1186.6448064236538,1206.9809106504802,1182.795023158092,1189.9964599609375,11027475
2021-10-25,1213.819979870448,1213.819979870448,1163.9989792562783,1178.4017333984375,17198417
2021-10-26,1185.3316395816128,1208.792739180254,1179.013369646043,1205.2373046875,9750178
2021-10-27,1201.1382490708493,1212.3706072222662,1186.6221641632774,1189.9964599609375,9896298
2021-10-28,1186.644714603019,1194.774603252533,1173.283745409445,1176.9522705078125,9886181
2021-10-29,1175.8427530223264,1175.8427530223264,1133.0646952081202,1148.7130126953125,14233025
2021-11-01,1148.7131311991511,1157.6582624374937,1129.6225892164332,1149.4151611328125,15481114
2021-11-02,1152.6760985535552,1154.0348738636576,1130.143454028727,1132.6571044921875,10569130
2021-11-03,1135.034999269857,1141.353269066621,1114.6310849978502,1124.8670654296875,11989430
2021-11-04,1129.1016597099565,1134.514118637374,1127.7656464746356,1131.77392578125,1705656
2021-11-08,1141.0813257713814,1141.3531527093287,1112.5475239087214,1133.177978515625,20337183
2021-11-09,1134.5594552172415,1145.38413396809,1126.4295651226153,1142.1231689453125,15682497
2021-11-10,1139.8585280650227,1158.56403111527,1133.9479393972968,1154.8953857421875,10253470
2021-11-11,1150.4342522284085,1164.2255472479787,1148.396089091411,1157.0015869140625,10722478
2021-11-12,1160.783343266853,1177.0204805624614,1158.1110771767962,1174.46142578125,8712341
2021-11-15,1177.5864592461571,1178.5829582987624,1163.9989466772256,1167.53173828125,4803269
2021-11-16,1164.927378591024,1166.2635115241296,1130.030145313062,1140.4019775390625,11337581
2021-11-17,1131.819326460902,1131.819326460902,1114.631092727357,1115.9898681640625,10202029
2021-11-18,1114.177982402732,1127.3126501781812,1109.67145366535,1120.2017822265625,8505625
2021-11-22,1103.353466536403,1109.1961291306902,1064.8101030658254,1070.5848388671875,24124307
2021-11-23,1056.6800550508478,1087.5691305828452,1045.7874503355,1080.5941162109375,25326999
2021-11-24,1077.944744457766,1091.4869745646124,1061.4358986030795,1064.9913330078125,16820296
2021-11-25,1074.7742721480845,1133.2006528139436,1067.5954770563671,1129.1016845703125,42401936
2021-11-26,1117.7108501017365,1122.149452357917,1087.68241798512,1092.7098388671875,15763138
2021-11-29,1104.7120019443607,1132.294706490918,1086.5951994258771,1105.7989501953125,24325354
2021-11-30,1117.8013949441,1121.3794713466475,1081.9529437331894,1089.44873046875,32172299
2021-12-01,1101.9493776790864,1120.519028933976,1098.3713010103995,1117.3486328125,10104610
2021-12-02,1118.5714698041102,1130.5737867535804,1114.9028239659328,1124.52734375,12720411
2021-12-03,1131.5700865288095,1131.6153710496726,1087.002929980319,1090.739501953125,19222481
2021-12-06,1094.2497321105477,1098.3259382907745,1067.595476803198,1070.0638427734375,10332254
2021-12-07,1076.2008936152106,1088.814549469748,1068.8862454989733,1078.782470703125,11235122
2021-12-08,1097.9183562650253,1101.405743762558,1089.8563933091182,1095.2008056640625,8744178
2021-12-09,1102.8551026436394,1120.9265028973475,1098.3259314492311,1112.5701904296875,13213547
2021-12-10,1105.2328712872277,1116.8955527047665,1100.7489847314073,1113.7025146484375,8364414
2021-12-13,1120.2924973928066,1120.5642045309762,1088.8146024741634,1091.3736572265625,12901733
2021-12-14,1077.944768519843,1089.7206627192115,1074.9555104415622,1078.0126953125,12991523
2021-12-15,1079.7563157042175,1089.2676234327396,1069.38448219365,1074.8648681640625,9366969
2021-12-16,1089.5846504628314,1094.0232528934675,1072.8040976676457,1088.7694091796875,9761279
2021-12-17,1086.1198166210097,1090.6263454753455,1050.7694958949853,1060.03173828125,21049821
2021-12-20,1049.7957435304404,1049.7957435304404,1017.7517924627566,1031.45263671875,14325846
2021-12-21,1046.8518030785813,1062.5454064146618,1038.1784989493156,1046.8065185546875,12836561
2021-12-22,1052.9889486908655,1074.276151843881,1051.6755775302054,1071.649169921875,17658543
2021-12-23,1075.2269101223426,1077.944460252838,1068.0029516992752,1071.263916015625,9072401
2021-12-24,1073.4153876003008,1083.3795393185055,1058.7181649806878,1074.68359375,7886494
2021-12-27,1069.5882123719496,1077.038713611814,1063.4964862774043,1073.528564453125,4017223
2021-12-28,1075.9517717574065,1089.1996512774408,1074.7968966086662,1086.2783203125,6374613
2021-12-29,1082.926817028114,1095.6085205634522,1078.8957755234703,1088.1353759765625,15425312
2021-12-30,1087.0030029803645,1089.2449463146104,1062.3642685656102,1068.4786376953125,29333171
2021-12-31,1074.7741732718723,1079.710904759357,1068.8862272626782,1072.5775146484375,9477290
2022-01-03,1071.150790940942,1090.6036067166367,1070.4940456132024,1088.74658203125,5421611
2022-01-04,1094.2044407783767,1114.6309956772857,1088.81462402871,1113.3175048828125,10847728
2022-01-05,1115.0838981501056,1121.8776545605729,1101.9265882823174,1118.5260009765625,11643813
2022-01-06,1110.1925664155583,1111.4607728835983,1091.0793795343916,1094.476318359375,14447422
2022-01-07,1101.0209993485048,1113.2950239156216,1092.234362830159,1103.3082275390625,13112115
2022-01-10,1110.5546559066986,1112.8192412314568,1094.2722359075522,1104.2137451171875,9246731
2022-01-11,1103.3081569787676,1120.9492358826358,1102.8551919025351,1112.1627197265625,16205164
2022-01-12,1119.2959115588758,1143.595009691511,1116.4425076278835,1141.8511962890625,14800442
2022-01-13,1141.9192812349345,1150.8644117443653,1136.0992618786104,1148.28271484375,11856712
2022-01-14,1148.1469975068374,1162.7761757448827,1144.0027445379585,1149.9586181640625,19930176
2022-01-17,1149.505592323767,1161.734329339856,1149.0526273304497,1155.9595947265625,8036453
2022-01-18,1157.0919805047831,1160.5340832716051,1139.4281422634044,1142.1683349609375,6215029
2022-01-19,1145.882257497244,1151.3172385374578,1136.370950826631,1142.0777587890625,9755485
2022-01-20,1132.3175229917704,1136.8014098425183,1111.913489734347,1122.08154296875,16494486
2022-01-21,1110.5548482538704,1133.3139167394952,1110.5548482538704,1122.2626953125,13338594
2022-01-24,1120.9717499530957,1134.4461715764585,1066.666981959244,1076.9935302734375,21868937
2022-01-25,1064.1532222498895,1081.8623458947789,1043.9757327083191,1074.887451171875,24510205
2022-01-27,1058.0163123551283,1067.119939925388,1046.7160258148951,1058.9674072265625,20020431
2022-01-28,1071.1508364816766,1076.087568078922,1054.5740661673967,1057.9482421875,14667727
2022-01-31,1068.9769283849405,1089.9017336429354,1067.1651879580827,1080.9339599609375,12143683
2022-02-01,1090.6263567842825,1096.333045361315,1063.0436492942567,1077.3558349609375,13200509
2022-02-02,1090.1733881906252,1090.1733881906252,1075.725349000261,1079.552490234375,10017691
2022-02-03,1083.3797131393435,1087.659819731054,1063.0890104902376,1065.6026611328125,9572839
2022-02-04,1060.2808911532843,1063.655187408846,1051.2678326966015,1055.8875732421875,11061241
2022-02-07,1060.7338205814565,1067.4370085401165,1043.9757907846413,1049.4561767578125,10714467
2022-02-08,1055.5932232086295,1068.8863882514995,1046.2404110052712,1067.0972900390625,12060849
2022-02-09,1073.9363098694528,1081.2056742872649,1067.9805561051007,1079.5299072265625,11486225
2022-02-10,1085.055306543387,1085.055306543387,1071.19608713209,1078.420166015625,12464491
2022-02-11,1074.887384931338,1079.9827320410225,1061.6847909262883,1076.3140869140625,15943370
2022-02-14,1059.9410992209632,1066.599001885618,1047.5990308751595,1059.171142578125,10719633
2022-02-15,1064.9004831978962,1097.8277206759533,1057.8803043046898,1095.1328125,11212671
2022-02-16,1100.59049531271,1101.9492706042658,1085.16871921443,1092.8682861328125,10392840
2022-02-17,1096.106699582626,1111.8682307103677,1091.5322435754686,1106.7049560546875,12853252
2022-02-18,1107.112541400613,1112.547522749666,1096.129247594958,1098.05419921875,6775458
2022-02-21,1092.4379072087868,1103.987376793005,1080.028031731223,1086.9576416015625,11107193
2022-02-22,1065.67040495113,1085.1459827725937,1063.0661857019404,1082.020751953125,13494914
2022-02-23,1087.501379683698,1089.9697459260428,1072.5098045121515,1075.2498779296875,7310110
2022-02-24,1043.975778151862,1059.7827129241718,1016.0760782454672,1021.6695556640624,24846650
2022-02-25,1032.698202879161,1045.311980485072,1030.954508957098,1034.4420166015625,14570089
2022-02-28,1015.8948766365417,1072.2151647642706,1015.8948766365417,1068.682373046875,21297446
2022-03-02,1057.3143787554548,1087.4561461649769,1054.936581459969,1086.346435546875,21471786
2022-03-03,1087.0028583304952,1093.7286874382123,1073.4379888203655,1077.174560546875,10186748
2022-03-04,1065.7158442994964,1070.833834303542,1050.928170459011,1053.2833251953125,10805667
2022-03-07,1032.0639824642974,1047.1915288477956,1006.38358489105,1014.3323364257812,17983310
2022-03-08,1001.627962947442,1017.253699474235,987.3610616449254,1012.4979858398438,21289374
2022-03-09,1012.724579802494,1072.0567736389658,1011.8865764630572,1066.214111328125,20414228
2022-03-10,1087.0029472759036,1089.267532756051,1068.8862634347242,1083.4927978515625,17980493
2022-03-11,1076.1555181267945,1091.9850941858494,1076.1555181267945,1086.617919921875,12257423
2022-03-14,1081.0697243173254,1098.0541754406872,1075.2270625884605,1095.5404052734375,8340678
2022-03-15,1099.6619166858584,1099.6619166858584,1060.2127522331937,1070.44873046875,15925769
2022-03-16,1078.8504605069668,1090.5810688907009,1076.6311594559988,1088.520263671875,11149828
2022-03-17,1101.8362205198275,1131.1173411560007,1093.8421832317183,1124.006591796875,21422098
2022-03-21,1106.9314074851866,1125.0480919172617,1104.6668219311773,1117.5296630859375,11999466
2022-03-22,1114.2233926126817,1148.1243719419283,1111.2795389519592,1146.4033203125,22557065
2022-03-23,1142.7119015169374,1161.6664689349448,1142.7119015169374,1150.049072265625,15462187
2022-03-24,1136.824010448648,1170.4078760728964,1136.824010448648,1167.916748046875,13168266
2022-03-25,1169.660588741769,1184.833300668766,1167.169460657995,1175.70703125,14222488
2022-03-28,1182.115739135411,1191.0608703717303,1171.472198621402,1187.5281982421875,9891424
2022-03-29,1194.7975869454756,1194.7975869454756,1180.9383643013423,1187.800048828125,8684065
2022-03-30,1195.6581430818142,1217.4434746814534,1185.331593767139,1210.6270751953125,15811550
2022-03-31,1207.003765404827,1209.1551399202813,1190.540203605835,1193.3255615234375,13223718
2022-04-01,1193.891542920345,1207.094137293246,1187.5507515318518,1202.8819580078125,7922880
2022-04-04,1202.7009276541294,1211.555489970758,1196.45070474843,1206.4375,7929162
2022-04-05,1200.7305793203725,1209.245506901818,1186.9619284827404,1189.385009765625,13149870
2022-04-06,1171.7439190700502,1193.212136245702,1171.7439190700502,1186.214599609375,12257215
2022-04-07,1175.367404397338,1180.304256772375,1162.640414854713,1165.2900390625,15496499
2022-04-08,1159.4697737682463,1188.909504082465,1159.4697737682463,1184.6746826171875,15152495
2022-04-11,1177.5865608022991,1195.0466201854251,1169.8869936426172,1182.2064208984375,9254209
2022-04-12,1171.6986884850992,1178.7642727503164,1157.3865016457237,1159.945556640625,13217742
2022-04-13,1166.0371790472568,1174.2349955581562,1152.9025109003892,1155.68798828125,10354235
2022-04-18,1147.2411835351893,1159.3793533809223,1142.1684779905993,1152.1552734375,9974224
2022-04-19,1158.564096562945,1208.385101413979,1155.4163428280708,1196.065673828125,26141820
2022-04-20,1203.448252046231,1238.277682969599,1199.8248909839451,1231.2347412109375,25072240
2022-04-21,1245.9320610290454,1263.1882220689731,1237.371847402737,1260.0631103515625,21708633
2022-04-22,1249.5552942902011,1269.0760391912015,1242.8973909745034,1249.510009765625,15054154
2022-04-25,1242.0822318802027,1249.3288344946673,1206.41491600151,1220.6138916015625,17063215
2022-04-26,1227.4075203143414,1265.9055943331985,1226.3658564890222,1257.1416015625,12227666
2022-04-27,1248.1738072854712,1280.8518611647926,1247.8114113086813,1258.364501953125,19338945
2022-04-28,1272.6767577965609,1291.269050141953,1261.874601680994,1277.16064453125,25614076
2022-04-29,1293.6015662528664,1293.6015662528664,1257.8889681093667,1263.7542724609375,18214862
2022-05-02,1250.9594824534263,1270.6613674733935,1249.1703841481765,1259.3157958984375,9467006
2022-05-04,1261.376566525436,1263.6411523249317,1212.1443778001394,1220.00244140625,19247660
2022-05-05,1233.5219702392728,1236.4659436174286,1192.0800401164388,1196.1109619140625,17210669
2022-05-06,1183.112189870724,1204.3087009820067,1174.6651887519583,1186.9393310546875,19649948
2022-05-09,1166.2408838499182,1176.2730823033007,1135.465140485421,1140.5831298828125,18083752
2022-05-10,1130.0301899582084,1144.3423749690376,1113.272161583261,1120.813232421875,19511677
2022-05-11,1119.9076463494678,1125.4786020157846,1096.944675525576,1109.33203125,16643899
2022-05-12,1099.4581878859078,1102.7870793042052,1073.4153958980503,1086.731201171875,20490321
2022-05-13,1098.7789520224087,1122.3306194635952,1093.955311378371,1099.0506591796875,19308778
2022-05-16,1102.6059947530612,1123.6892942266647,1094.54403200538,1099.3223876953125,13437911
2022-05-17,1102.9002734069516,1150.3661168047677,1101.4962137094635,1145.4971923828125,16551828
2022-05-18,1150.2530031709175,1163.9990123371506,1136.0313867118257,1149.6641845703125,17276788
2022-05-19,1125.0480019185666,1137.9561265637965,1116.918112875952,1123.1683349609375,14699118
2022-05-20,1137.956229855782,1197.6961004424857,1133.2006360812218,1188.660400390625,21793091
2022-05-23,1191.8533389891315,1201.8402528023153,1174.416043471332,1180.711669921875,15252755
2022-05-24,1180.7571013596234,1194.7974606402702,1176.5449216952304,1184.765380859375,13527818
2022-05-25,1193.4388469280666,1203.2671466893,1178.266014579306,1183.021728515625,12714544
2022-05-26,1188.637781781663,1193.3934954511844,1154.0348942869591,1171.7440185546875,17882023
2022-05-27,1174.4388502012214,1179.9191164627784,1150.4568600156867,1166.3089599609375,16521973
2022-05-30,1184.3802630005096,1211.1024440039564,1174.959644745959,1206.9356689453125,13853398
2022-05-31,1196.3373846577454,1213.2765527152142,1184.697464521731,1192.3743896484375,70620653
2022-06-01,1193.121675611818,1202.587698682473,1184.9238588339676,1192.7593994140625,9776989
2022-06-02,1192.98576447725,1237.5755649319342,1192.98576447725,1233.88427734375,22126569
2022-06-03,1242.806733024834,1276.02820063973,1241.9008029974498,1258.88525390625,23939791
2022-06-06,1259.1119042533817,1274.5110388345445,1246.3395117355965,1253.4730224609375,11093152
2022-06-07,1254.537398429056,1264.1392757142603,1246.452912224144,1255.8282470703125,12358255
2022-06-08,1255.8280315270272,1259.564603425916,1230.2608467946975,1233.77099609375,12479250
2022-06-09,1227.4075206691546,1269.5288357275542,1227.4075206691546,1267.60400390625,17278305
2022-06-10,1255.4432409626409,1263.5957731905055,1223.5577842447772,1229.33251953125,18093057
2022-06-13,1200.232652493234,1210.5590824670344,1184.9692504760867,1206.0751953125,17620803
2022-06-14,1200.2551062805885,1210.1286894158018,1183.6782159302647,1190.3134765625,14714312
2022-06-15,1185.5352852287417,1194.480416204564,1170.5210697144337,1175.9107666015625,11195535
2022-06-16,1188.0035257051024,1204.3312302745603,1156.7521762440374,1159.4697265625,17111475
2022-06-17,1159.4697388409886,1188.8414216894157,1157.7034029954712,1173.0572509765625,24457187
2022-06-20,1179.851164692969,1185.331550638825,1141.8513382748356,1151.79296875,12066797
2022-06-21,1159.4698864092793,1174.5973137201734,1145.112415821389,1170.38525390625,11720049
2022-06-22,1158.6095110793892,1158.7000801408756,1132.7478510128988,1134.831298828125,10617206
2022-06-23,1139.1111811125647,1143.6177098347453,1107.3842221697334,1116.419921875,19446323
2022-06-24,1123.2365200121849,1137.2768791745684,1117.8014186070498,1132.3175048828125,14240234
2022-06-27,1152.6534598644344,1152.6534598644344,1123.9383995696694,1128.9658203125,15474529
2022-06-28,1124.187598454475,1147.67133814574,1124.187598454475,1144.840576171875,13572847
2022-06-29,1135.5557396776303,1176.2278290145132,1132.7476201425022,1168.5960693359375,19205146
2022-06-30,1168.5281075997498,1184.7878859438251,1162.1873163749465,1175.6163330078125,23112959
2022-07-01,1166.2183382001654,1173.9631898181497,1071.150907551117,1090.943359375,81997149
2022-07-04,1077.4691189892487,1106.025565464495,1071.6490989100685,1093.2080078125,41857728
2022-07-05,1097.42011751126,1116.3973279805082,1094.7478514073186,1102.0625,17647327
2022-07-06,1096.106567126978,1106.0027924376789,1081.5679595799388,1092.3699951171875,23943726
2022-07-07,1098.7335863010785,1102.0624779330788,1075.6800503518657,1081.61328125,23301033
2022-07-08,1095.155510044553,1095.155510044553,1079.0995110804106,1083.10791015625,19010108
2022-07-11,1076.359301395055,1100.046817658232,1073.4153285810387,1097.82763671875,13847467
2022-07-12,1088.8145132177926,1104.9837222205626,1088.8145132177926,1096.2650146484375,10778989
2022-07-13,1099.3676009909502,1102.402142980226,1074.7741536418605,1076.8348388671875,14224132
2022-07-14,1081.5680252499114,1102.3796184650855,1076.5632467388843,1085.712158203125,16970315
2022-07-15,1093.796752824721,1093.796752824721,1079.3487135847497,1087.8182373046875,9603210
2022-07-18,1096.5142680086967,1098.3258884954794,1083.5154537448525,1097.0804443359375,15160908
2022-07-19,1087.1389350761635,1108.2902834767383,1087.1389350761635,1103.806396484375,16439888
2022-07-20,1150.411470927765,1151.543703777921,1126.0670869457035,1133.6534423828125,23924246
2022-07-21,1129.577228851476,1132.2947793542016,1117.484344754926,1126.0897216796875,16523230
2022-07-22,1132.29491466853,1139.6774905895736,1130.0303289124045,1133.698974609375,10969995
2022-07-25,1117.5522733397709,1117.5522733397709,1088.361726850526,1096.242431640625,23110452
2022-07-26,1096.5595845623452,1106.886133119494,1092.143624721455,1096.74072265625,11303288
